feature,value
218904_s_at,-0.0001651609
218905_at,0.0000081619
218906_x_at,0.0000638910
218907_s_at,-0.0000362718
218908_at,-0.0000565564
218909_at,0.0000061646
218910_at,0.0000403826
218911_at,-0.0002217348
218912_at,0.0000326033
218913_s_at,0.0001025469
218914_at,0.0000208539
218915_at,0.0004136548
218916_at,0.0000789459
218917_s_at,0.0004082900
218918_at,-0.0000203480
218919_at,0.0000900674
218920_at,-0.0000415293
218921_at,0.0001353595
218922_s_at,-0.0001372853
218923_at,-0.0001646600
218924_s_at,-0.0002461331
218925_s_at,0.0000498986
218926_at,0.0000172145
218927_s_at,-0.0004233477
218928_s_at,0.0000461808
218929_at,0.0000000045
218930_s_at,-0.0000258639
218931_at,0.0000971328
218932_at,-0.0000361873
218933_at,-0.0000205063
218934_s_at,0.0000100830
218935_at,0.0001674198
218936_s_at,-0.0002371209
218937_at,0.0000343523
218938_at,0.0001151800
218939_at,-0.0001809558
218940_at,0.0001652188
218941_at,-0.0000154526
218942_at,0.0002007453
218943_s_at,0.0000220933
218944_at,-0.0001849298
218945_at,0.0001105608
218946_at,-0.0000396183
218947_s_at,-0.0000106909
218948_at,-0.0000373275
218949_s_at,0.0000221585
218950_at,0.0000502318
218951_s_at,-0.0000070122
218952_at,-0.0001677839
218953_s_at,0.0001530939
218954_s_at,0.0368296951
218955_at,0.0000957330
218956_s_at,-0.0000442844
218957_s_at,0.0000221741
218958_at,0.0000149395
218959_at,0.0001037636
218960_at,-0.0000360691
218961_s_at,-0.0000278044
218962_s_at,0.0000372932
218963_s_at,-0.0001969099
218964_at,-0.0000622483
218965_s_at,-0.0000065357
218966_at,0.0000198930
218967_s_at,-0.0000320405
218968_s_at,0.0001167643
218969_at,0.0001088124
218970_s_at,0.0002423834
218971_s_at,0.0000646106
218972_at,0.0001339782
218973_at,-0.0001253671
218974_at,0.0000704576
218975_at,-0.0002847039
218976_at,0.0003064189
218977_s_at,-0.0000044873
218978_s_at,-0.0001054734
218979_at,-0.0000434166
218980_at,-0.0000490140
218981_at,0.0000201950
218982_s_at,-0.0000497666
218983_at,-0.0000414293
218984_at,0.0000597128
218985_at,0.0000468033
218986_s_at,0.0002714403
218987_at,0.0000717810
218988_at,0.0000149918
218989_x_at,0.0001188416
218990_s_at,-0.0001486608
218991_at,-0.0000020226
218992_at,-0.0000042056
218993_at,-0.0000908103
218994_s_at,0.0000881082
218995_s_at,-0.0001222180
218996_at,0.0001225066
218997_at,-0.0000454570
218998_at,0.0001884778
218999_at,0.0000829815
219000_s_at,0.0000846877
219001_s_at,0.0001858806
219002_at,-0.0000338881
219003_s_at,-0.0000275566
219004_s_at,-0.0000419707
219005_at,-0.0001851468
219006_at,-0.0001382738
219007_at,0.0000506022
219008_at,0.0000114670
219009_at,0.0000224744
219010_at,0.0001003887
219011_at,-0.0000635508
219012_s_at,0.0000041250
219013_at,0.0000191617
219014_at,-0.0000150121
219015_s_at,-0.0000738161
219016_at,0.0000362352
219017_at,0.0000446139
219018_s_at,-0.0000373000
219019_at,0.0000159093
219020_at,0.0001028607
219021_at,0.0000409924
219022_at,-0.0000084592
219023_at,-0.0000857276
219024_at,0.0000930194
219025_at,0.0000349894
219026_s_at,-0.0000363719
219027_s_at,-0.0001009196
219028_at,0.0000303867
219029_at,-0.0001437685
219030_at,-0.0000977370
219031_s_at,-0.0000776272
219032_x_at,0.0000025722
219033_at,-0.0001383832
219034_at,0.0000663232
219035_s_at,0.0000277415
219036_at,0.0000029728
219037_at,0.0000766057
219038_at,0.0001057103
219039_at,-0.0001346813
219040_at,-0.0000888826
219041_s_at,-0.0001194846
219042_at,0.0000415863
219043_s_at,0.0000762560
219044_at,0.0000152157
219045_at,0.0000773741
219046_s_at,0.0000042974
219047_s_at,-0.0000032899
219048_at,0.0001082454
219049_at,0.0000778228
219050_s_at,-0.0000005838
219051_x_at,-0.0000065226
219052_at,-0.0002139758
219053_s_at,0.0001810904
219054_at,0.0001813391
219055_at,-0.0001218802
219056_at,0.0002090389
219057_at,-0.0000016823
219058_x_at,0.0000330400
219059_s_at,-0.0001718728
219060_at,0.0000626218
219061_s_at,0.0000034035
219062_s_at,-0.0000207971
219063_at,0.0000110049
219064_at,-0.0002383091
219065_s_at,0.0000774301
219066_at,-0.0000203422
219067_s_at,0.0000242809
219068_x_at,-0.0000444309
219069_at,0.0001006790
219070_s_at,0.0000610680
219071_x_at,-0.0003129705
219072_at,0.0001771403
219073_s_at,0.0000204973
219074_at,0.0837717503
219075_at,0.0001057482
219076_s_at,-0.0000884942
219077_s_at,-0.0000014989
219078_at,0.0000038770
219079_at,-0.0001497828
219080_s_at,-0.0000413732
219081_at,-0.0000128742
219082_at,0.0000090851
219083_at,-0.0001437062
219084_at,0.0000237279
219085_s_at,-0.0000415469
219086_at,0.0000590171
219087_at,-0.0000417462
219088_s_at,0.0000096732
219089_s_at,-0.0000369278
219090_at,-0.0000079715
219091_s_at,-0.0000067727
219092_s_at,0.0000202018
219093_at,-0.0000685054
219094_at,-0.0001068633
219095_at,0.0000099431
219096_at,0.0000898208
219097_x_at,-0.0000277539
219098_at,0.0002209280
219099_at,0.0000516426
219100_at,0.0000257091
219101_x_at,0.0000524256
219102_at,0.0001086697
219103_at,0.0000401433
219104_at,-0.0000238158
219105_x_at,-0.0000682977
219106_s_at,0.0000204769
219107_at,0.0001890430
219108_x_at,0.0000163651
219109_at,0.0000020042
219110_at,0.0001833588
219111_s_at,0.0000614721
219112_at,-0.0000683464
219113_x_at,-0.0000640940
219114_at,0.0000734536
219115_s_at,0.0001329468
219116_s_at,-0.0000020227
219117_s_at,0.0000789370
219118_at,0.0000212426
219119_at,0.0001235974
219120_at,-0.0000292107
219121_s_at,0.0000826135
219122_s_at,-0.0000526913
219123_at,0.0000891313
219124_at,0.0000096806
219125_s_at,0.0000634674
219126_at,-0.0001846291
219127_at,0.0000287553
219128_at,0.0000915268
219129_s_at,0.0000147008
219130_at,0.0000607107
219131_at,0.0000651606
219132_at,-0.0001432217
219133_at,-0.0002004909
219134_at,-0.0001264486
219135_s_at,0.0000274842
219136_s_at,0.0003646656
219137_s_at,0.0000414884
219138_at,0.0000696189
219139_s_at,-0.0001182772
219140_s_at,-0.0003684364
219141_s_at,0.0000557738
219142_at,0.0000033950
219143_s_at,-0.0001189392
219144_at,-0.0000285647
219145_at,0.0000057599
219146_at,-0.0001200395
219147_s_at,-0.0001372067
219148_at,-0.0000462858
219149_x_at,-0.0002559096
219150_s_at,0.0001729720
219151_s_at,-0.0000772575
219152_at,-0.0000419415
219153_s_at,0.0000455616
219154_at,-0.0000455534
219155_at,0.0000912220
219156_at,0.0000373466
219157_at,0.0000661987
219158_s_at,0.0001641317
219159_s_at,-0.0000254894
219160_s_at,-0.0000116379
219161_s_at,0.0000422640
219162_s_at,-0.0000591639
219163_at,0.0000418910
219164_s_at,0.0000180856
219165_at,0.0000749583
219166_at,-0.0000054115
219167_at,0.0000661992
219168_s_at,0.0000145509
219169_s_at,0.0001218962
219170_at,0.0000071607
219171_s_at,-0.0001645119
219172_at,-0.0000819094
219173_at,0.0001118453
219174_at,0.0001080972
219175_s_at,0.0000354965
219176_at,0.0000172683
219177_at,0.0002431865
219178_at,0.0000004062
219179_at,0.0000413436
219180_s_at,-0.0000463891
219181_at,-0.0002405977
219182_at,0.0000415192
219183_s_at,0.0001063633
219184_x_at,-0.0000257186
219185_at,0.0000000505
219186_at,-0.0000480648
219187_at,0.0037565150
219188_s_at,-0.0000650914
219189_at,0.0000759838
219190_s_at,0.0000219018
219191_s_at,-0.0002363233
219192_at,0.0000312148
219193_at,-0.0000309926
219194_at,-0.0000331898
219195_at,-0.0000282441
219196_at,0.0000576797
219197_s_at,0.0000942411
219198_at,0.0000697007
219199_at,-0.0000045622
219200_at,0.0676460192
219201_s_at,0.0000419421
219202_at,0.0000830401
219203_at,0.0000277437
219204_s_at,-0.0000736389
219205_at,0.0000330926
219206_x_at,-0.0000210676
219207_at,0.0000110455
219208_at,0.0001806347
219209_at,0.0000467085
219210_s_at,0.0000395793
219211_at,-0.0000524708
219212_at,-0.0000190228
219213_at,0.0365197994
219214_s_at,-0.0000227349
219215_s_at,-0.0000329679
219216_at,-0.0000252695
219217_at,0.0000325166
219218_at,0.0000087310
219219_at,0.0001598335
219220_x_at,-0.0000499718
219221_at,0.0000289561
219222_at,0.0000926437
219223_at,-0.0000348243
219224_x_at,-0.0000950973
219225_at,0.0000058744
219226_at,0.0000711634
219227_at,-0.0000586579
219228_at,-0.0001094056
219229_at,0.0000206076
219230_at,0.0000726870
219231_at,0.0000372390
219232_s_at,0.0000672000
219233_s_at,0.0002648552
219234_x_at,0.0000403331
219235_s_at,0.0000762068
219236_at,-0.0000020253
219237_s_at,-0.0000994862
219238_at,0.0000511882
219239_s_at,0.0000452410
219240_s_at,0.0001008515
219241_x_at,0.0000351388
219242_at,0.0000529214
219243_at,-0.0000057873
219244_s_at,0.0000196358
219245_s_at,-0.0000476006
219246_s_at,0.0001771196
219247_s_at,0.0000685024
219248_at,0.0000723632
219249_s_at,0.0000622705
219250_s_at,-0.0000156612
219251_s_at,0.0000623375
219252_s_at,-0.0000002259
219253_at,-0.0001374344
219254_at,-0.0000488515
219255_x_at,0.0000916217
219256_s_at,0.0001200751
219257_s_at,0.0001197021
219258_at,0.0001182351
219259_at,-0.0001233873
219260_s_at,0.0000160856
219261_at,0.0001567655
219262_at,0.0000596386
219263_at,-0.0000005945
219264_s_at,-0.0000149164
219265_at,0.0000481191
219266_at,0.0000891732
219267_at,0.0000094394
219268_at,-0.0000878133
219269_at,0.0000065450
219270_at,-0.0000172419
219271_at,-0.0000792527
219272_at,-0.0000120916
219273_at,-0.0000237719
219274_at,-0.0001284665
219275_at,-0.0001298625
219276_x_at,0.0000026106
219277_s_at,0.0000423166
219278_at,-0.0000159995
219279_at,-0.0000246397
219280_at,0.0001133606
219281_at,-0.0000251183
219282_s_at,0.0000209754
219283_at,0.0000769197
219284_at,0.0002104821
219285_s_at,-0.0000238276
219286_s_at,-0.0001149954
219287_at,-0.0000116424
219288_at,-0.0000348380
219289_at,-0.0001196015
219290_x_at,0.0000308157
219291_at,0.0000261385
219292_at,-0.0001073819
219293_s_at,0.0001034159
219294_at,-0.0000894856
219295_s_at,0.0000148408
219296_at,-0.0001100578
219297_at,-0.0001260684
219298_at,-0.0000300533
219299_at,-0.0001014896
219300_s_at,0.0001111908
219301_s_at,0.0000732938
219302_s_at,0.0000629280
219303_at,-0.0000715808
219304_s_at,0.0000094772
219305_x_at,-0.0000902678
219306_at,0.0002618235
219307_at,-0.0000171399
219308_s_at,0.0000356796
219309_at,0.0000501879
219310_at,0.0000201244
219311_at,0.0000402374
219312_s_at,0.0002208041
219313_at,-0.0000693973
219314_s_at,-0.0001919731
219315_s_at,0.0000249550
219316_s_at,-0.0000410604
219317_at,-0.0000962964
219318_x_at,-0.0000076234
219319_at,0.0000708229
219320_at,-0.0000597410
219321_at,-0.0000370942
219322_s_at,0.0000141423
219323_s_at,-0.0001255340
219324_at,0.0000526187
219325_s_at,-0.0001131559
219326_s_at,0.0001249612
219327_s_at,0.0001111584
219328_at,-0.0000404813
219329_s_at,0.0001518604
219330_at,-0.0000411723
219331_s_at,0.0001279551
219332_at,-0.0000631298
219333_s_at,-0.0000272049
219334_s_at,-0.0000190095
219335_at,-0.0000481990
219336_s_at,-0.0000435102
219337_at,0.0001477824
219338_s_at,0.0001095381
219339_s_at,0.0003197337
219340_s_at,-0.0000142546
219341_at,0.0001614093
219342_at,-0.0000741070
219343_at,0.0425949097
219344_at,0.0002397105
219345_at,0.0000482494
219346_at,0.0000288660
219347_at,0.0002282888
219348_at,-0.0001155872
219349_s_at,-0.0000215286
219350_s_at,-0.0000383086
219351_at,0.0000304126
219352_at,-0.0002314390
219353_at,0.0000047382
219354_at,0.0000229944
219355_at,0.0000190999
219356_s_at,0.0000088375
219357_at,-0.0001060463
219358_s_at,0.0000404460
219359_at,-0.0001043650
219360_s_at,-0.0000800068
219361_s_at,0.0001213255
219362_at,0.0000166826
219363_s_at,0.0001475558
219364_at,0.0000629284
219365_s_at,-0.0000152791
219366_at,0.0001298884
219367_s_at,0.0002164623
219368_at,-0.0000230935
219369_s_at,0.0000299136
219370_at,-0.0000250927
219371_s_at,-0.0000570293
219372_at,-0.0000416022
219373_at,0.0000180908
219374_s_at,-0.0001257926
219375_at,-0.0000870677
219376_at,0.0000721197
219377_at,-0.0000680976
219378_at,0.0002374901
219379_x_at,-0.0000419034
219380_x_at,-0.0000336853
219381_at,-0.0001079615
219382_at,-0.0000277431
219383_at,0.0000180330
219384_s_at,0.0000032879
219385_at,-0.0002301609
219386_s_at,0.0000787210
219387_at,0.0001287815
219388_at,0.0000149884
219389_at,-0.0000138178
219390_at,-0.0000557200
219391_at,-0.0001477082
219392_x_at,-0.0000003483
219393_s_at,0.0000528821
219394_at,-0.0000112519
219395_at,0.0003968969
219396_s_at,-0.0001232382
219397_at,-0.0000955146
219398_at,0.0000045223
219399_at,0.0001253625
219400_at,-0.0001258364
219401_at,0.0000067639
219402_s_at,-0.0000551614
219403_s_at,-0.0000167837
219404_at,0.0000031878
219405_at,0.0000233158
219406_at,-0.0000140147
219407_s_at,0.0001621762
219408_at,0.0000460064
219409_at,-0.0000305881
219410_at,0.0000298219
219411_at,-0.0000374181
219412_at,0.0000583531
219413_at,-0.0000399768
219414_at,-0.0001000818
219415_at,0.0000869283
219416_at,-0.0000533706
219417_s_at,0.0002013542
219418_at,-0.0000004946
219419_at,0.0000057170
219420_s_at,0.0000154334
219421_at,0.0001255638
219422_at,-0.0001244556
219423_x_at,-0.0000381727
219424_at,-0.0001904074
219425_at,0.0001047481
219426_at,-0.0000317064
219427_at,0.0000264870
219428_s_at,-0.0000070754
219429_at,-0.0000853276
219430_at,0.0000578507
219431_at,-0.0000943634
219432_at,-0.0002180002
219433_at,-0.0000403351
219434_at,0.0000337192
219435_at,-0.0000377143
219436_s_at,0.0000387463
219437_s_at,0.0000531628
219438_at,0.0000515624
219439_at,-0.0000060767
219440_at,0.0000629707
219441_s_at,-0.0001216626
219442_at,0.0001405476
219443_at,-0.0001251676
219444_at,0.0001236594
219445_at,-0.0000514188
219446_at,0.0000486823
219447_s_at,0.0000773477
219448_at,0.0464964733
219449_s_at,-0.0000943234
219450_at,0.0002967340
219451_at,-0.0000096251
219452_at,0.0000136715
219453_at,0.0000807167
219454_at,0.0000196454
219455_at,-0.0000189879
219456_s_at,-0.0000989361
219457_s_at,0.0001270457
219458_s_at,-0.0002327572
219459_at,-0.0000135450
219460_s_at,0.0000262076
219461_at,-0.0000335132
219462_at,-0.0001660673
219463_at,-0.0001482991
219464_at,0.0000659802
219465_at,0.0000831811
219466_s_at,0.0000265416
219467_at,-0.0000320457
219468_s_at,0.0000440610
219469_at,0.0000105694
219470_x_at,-0.0001194241
219471_at,-0.0004288439
219472_at,-0.0000393112
219473_at,-0.0000677133
219474_at,0.0000672349
219475_at,0.0000133646
219476_at,-0.0000069260
219477_s_at,-0.0000805341
219478_at,-0.0000396105
219479_at,-0.0000263313
219480_at,0.0000281528
219481_at,0.0000082952
219482_at,0.0002526926
219483_s_at,-0.0000725524
219484_at,0.0002292529
219485_s_at,0.0000233837
219486_at,0.0000262965
219487_at,0.0000332328
219488_at,-0.0001388572
219489_s_at,0.0000055861
219490_s_at,0.0000327638
219491_at,-0.0001677960
219492_at,-0.0000590686
219493_at,-0.0000685737
219494_at,0.0000083612
219495_s_at,-0.0000366558
219496_at,0.0001226735
219497_s_at,-0.0000140544
219498_s_at,-0.0001375559
219499_at,-0.0000261394
219500_at,0.0000414155
219501_at,0.0000659808
219502_at,-0.0000272586
219503_s_at,-0.0000815920
219504_s_at,-0.0002878157
219505_at,0.0000908245
219506_at,-0.0000651540
219507_at,-0.0000323165
219508_at,-0.0001006439
219509_at,0.0000052702
219510_at,0.0001050783
219511_s_at,0.0000314836
219512_at,-0.0000864434
219513_s_at,-0.0000461860
219514_at,-0.0001658732
219515_at,-0.0000635983
219516_at,0.0001427753
219517_at,0.0000523277
219518_s_at,0.0001387487
219519_s_at,0.0000634573
219520_s_at,0.0000025272
219521_at,-0.0000954179
219522_at,0.0000540627
219523_s_at,-0.0000597969
219524_s_at,0.0000502821
219525_at,0.0002038735
219526_at,-0.0001114220
219527_at,-0.0000120231
219528_s_at,0.0000133603
219529_at,-0.0000083916
219530_at,0.0000314023
219531_at,-0.0002540677
219532_at,-0.0002667766
219533_at,-0.0002447333
219534_x_at,0.0000840746
219535_at,-0.0000911282
219536_s_at,-0.0000258529
219537_x_at,0.0001840122
219538_at,-0.0000715958
219539_at,0.0000017947
219540_at,-0.0001802998
219541_at,0.0000371194
219542_at,0.0000242686
219543_at,0.0000847426
219544_at,-0.0000073283
219545_at,-0.0000537944
219546_at,0.0000567718
219547_at,0.0000262151
219548_at,0.0000704210
219549_s_at,0.0001624495
219550_at,-0.0001219811
219551_at,-0.0000831249
219552_at,-0.0000502698
219553_at,0.0001537395
219554_at,-0.0000014503
219555_s_at,-0.0000246759
219556_at,0.0000908063
219557_s_at,0.0000401197
219558_at,0.0000655334
219559_at,0.0000734739
219560_at,0.0002088896
219561_at,-0.0000590411
219562_at,-0.0000327757
219563_at,-0.0001567949
219564_at,-0.0000283957
219565_at,0.0002150488
219566_at,-0.0000359843
219567_s_at,-0.0001156596
219568_x_at,0.0000337135
219569_s_at,0.0000318988
219570_at,-0.0001596648
219571_s_at,0.0001998723
219572_at,0.0001013657
219573_at,-0.0000500168
219574_at,-0.0000259191
219575_s_at,0.0000445729
219576_at,0.0000350357
219577_s_at,0.0001650639
219578_s_at,-0.0000053510
219579_at,0.0000352957
219580_s_at,0.0000178252
219581_at,0.0002357385
219582_at,0.0000801961
219583_s_at,-0.0000465709
219584_at,-0.0000812952
219585_at,-0.0000714765
219586_at,-0.0000039806
219587_at,-0.0000059870
219588_s_at,0.0000415349
219589_s_at,-0.0000734224
219590_x_at,-0.0000397018
219591_at,-0.0001897629
219592_at,-0.0000534959
219593_at,-0.0000778383
219594_at,-0.0001691030
219595_at,-0.0000730886
219596_at,-0.0001114968
219597_s_at,-0.0000157096
219598_s_at,0.0000186011
219599_at,0.0000518639
219600_s_at,-0.0000435263
219601_s_at,-0.0001061909
219602_s_at,0.0000210534
219603_s_at,-0.0000191173
219604_s_at,0.0000677981
219605_at,-0.0000133497
219606_at,0.0001983475
219607_s_at,0.0000569137
219608_s_at,-0.0001995617
219609_at,-0.0000228190
219610_at,0.0000200973
219611_s_at,0.0000206563
219612_s_at,-0.0000021998
219613_s_at,-0.0000381928
219614_s_at,-0.0000220187
219615_s_at,0.0000318112
219616_at,0.0000364993
219617_at,0.0000368552
219618_at,-0.0000232964
219619_at,0.0001581489
219620_x_at,-0.0000190157
219621_at,0.0000501166
219622_at,0.0000002753
219623_at,0.0000053283
219624_at,0.0000283587
219625_s_at,0.0000269319
219626_at,-0.0000126144
219627_at,-0.0000536465
219628_at,-0.0000047489
219629_at,-0.0000254905
219630_at,-0.0000563751
219631_at,0.0000803027
219632_s_at,0.0001870456
219633_at,-0.0001551580
219634_at,-0.0000336562
219635_at,0.0000481101
219636_s_at,0.0000900765
219637_at,-0.0000668153
219638_at,-0.0000322885
219639_x_at,-0.0002559309
219640_at,-0.0000899973
219641_at,0.0003126193
219642_s_at,-0.0002069257
219643_at,0.0000314450
219644_at,-0.0000031887
219645_at,0.0000330707
219646_at,-0.0000413883
219647_at,0.0001661008
219648_at,0.0001514945
219649_at,0.0000079220
219650_at,-0.0000278272
219651_at,-0.0000760202
219652_s_at,-0.0000190422
219653_at,-0.0003086939
219654_at,0.0001214716
219655_at,0.0000482040
219656_at,0.0000409792
219657_s_at,-0.0001130795
219658_at,-0.0000131569
219659_at,-0.0000281755
219660_s_at,-0.0000046565
219661_at,-0.0000200917
219662_at,-0.0000019376
219663_s_at,0.0000083040
219664_s_at,-0.0000545006
219665_at,-0.0000338135
219666_at,0.0525699817
219667_s_at,-0.0000046739
219668_at,0.0000186713
219669_at,0.0000779832
219670_at,-0.0000701492
219671_at,-0.0004231922
219672_at,0.0001086455
219673_at,-0.0000146980
219674_s_at,-0.0000709146
219675_s_at,0.0000505622
219676_at,0.0000409195
219677_at,-0.0000838749
219678_x_at,-0.0000193648
219679_s_at,0.0000260629
219680_at,-0.0000366710
219681_s_at,0.0000689562
219682_s_at,-0.0002194640
219683_at,0.0002306692
219684_at,-0.0000054685
219685_at,0.0001709319
219686_at,-0.0002055235
219687_at,0.0000407354
219688_at,-0.0001334264
219689_at,-0.0001922636
219690_at,-0.0000431607
219691_at,-0.0001470606
219692_at,0.0000253476
219693_at,0.0001803854
219694_at,0.0000559568
219695_at,0.0000246598
219696_at,-0.0002570408
219697_at,0.0000369093
219698_s_at,0.0000236907
219699_at,0.0000206244
219700_at,0.0000174314
219701_at,-0.0000914111
219702_at,-0.0000503743
219703_at,-0.0000270388
219704_at,0.0000343841
219705_at,0.0000035276
219706_at,-0.0001632234
219707_at,-0.0000510479
219708_at,0.0002308054
219709_x_at,0.0001975235
219710_at,-0.0000553132
219711_at,0.0000863399
219712_s_at,0.0000175873
219713_at,-0.0000024387
219714_s_at,0.0000337317
219715_s_at,0.0000838478
219716_at,0.0000641206
219717_at,0.0000986639
219718_at,-0.0000348152
219719_at,-0.0000774625
219720_s_at,0.0001329239
219721_at,-0.0003158276
219722_s_at,0.0000646630
219723_x_at,0.0002411344
219724_s_at,-0.0000542750
219725_at,-0.0002207796
219726_at,-0.0001147780
219727_at,-0.0000067264
219728_at,0.0000451966
219729_at,-0.0000685286
219730_at,-0.0001586026
219731_at,-0.0001121602
219732_at,0.0000762086
219733_s_at,0.0000106365
219734_at,-0.0000432087
219735_s_at,0.0002088296
219736_at,-0.0001629357
219737_s_at,-0.0001695469
219738_s_at,0.0000269026
219739_at,-0.0000183487
219740_at,0.0000707944
219741_x_at,0.0000335831
219742_at,-0.0000434267
219743_at,0.0000348151
219744_at,-0.0001074124
219745_at,-0.0000164465
219746_at,0.0000232929
219747_at,0.0000554086
219748_at,-0.0000368217
219749_at,-0.0002376508
219750_at,0.0001634853
219751_at,0.0000255365
219752_at,0.0000199455
219753_at,-0.0001076706
219754_at,0.0000535327
219755_at,0.0000184517
219756_s_at,0.0000401739
219757_s_at,-0.0001646131
219758_at,0.0000031610
219759_at,0.0001436978
219760_at,-0.0000703298
219761_at,-0.0000452173
219762_s_at,0.0000340202
219763_at,-0.0000544239
219764_at,-0.0000239844
219765_at,0.0000044244
219766_at,-0.0000942071
219767_s_at,0.0000353667
219768_at,-0.0000136394
219769_at,0.0000668860
219770_at,-0.0000136700
219771_at,-0.0000216308
219772_s_at,-0.0001244475
219773_at,0.0000984774
219774_at,-0.0000867261
219775_s_at,0.0000838616
219776_s_at,0.0001396467
219777_at,0.0096968682
219778_at,0.0001614073
219779_at,0.0000376685
219780_at,-0.0000658027
219781_s_at,-0.0000235169
219782_s_at,0.0000084149
219783_at,0.0000175048
219784_at,0.0000912187
219785_s_at,0.0000550812
219786_at,0.0000215463
219787_s_at,0.0002519024
219788_at,-0.0000195473
219789_at,-0.0000691344
219790_s_at,0.0001178107
219791_s_at,-0.0000299737
219792_at,-0.0000047899
219793_at,0.0001441986
219794_at,-0.0000910348
219795_at,0.0000520642
219796_s_at,0.0000012453
219797_at,-0.0000109581
219798_s_at,0.0000596525
219799_s_at,-0.0000795107
219800_s_at,0.0001869867
219801_at,0.0000490554
219802_at,0.0002151104
219803_at,0.0000057176
219804_at,-0.0000564907
219805_at,-0.0000135607
219806_s_at,0.0001257744
219807_x_at,-0.0001700109
219808_at,-0.0000172293
219809_at,-0.0000904328
219810_at,0.0000272069
219811_at,0.0000743645
219812_at,0.0000760680
219813_at,-0.0000891952
219814_at,0.0000017583
219815_at,-0.0001283184
219816_s_at,0.0000009027
219817_at,0.0000922954
219818_s_at,0.0001570541
219819_s_at,0.0001712465
219820_at,-0.0001704450
219821_s_at,0.0000539227
219822_at,-0.0000660848
219823_at,-0.0001647662
219824_at,0.0000691696
219825_at,0.0000808202
219826_at,0.0000075994
219827_at,-0.0000427379
219828_at,0.0001444594
219829_at,-0.0000529450
219830_at,-0.0001587851
219831_at,-0.0000552572
219832_s_at,0.0000849005
219833_s_at,-0.0000664865
219834_at,0.0000120984
219835_at,0.0000947458
219836_at,0.0000409365
219837_s_at,-0.0002137035
219838_at,-0.0002300892
219839_x_at,-0.0000480414
219840_s_at,-0.0000462652
219841_at,0.0000584971
219842_at,-0.0002498635
219843_at,-0.0000555951
219844_at,-0.0000570501
219845_at,0.0001111918
219846_at,0.0001118167
219847_at,0.0000548496
219848_s_at,-0.0000658442
219849_at,0.0000306910
219850_s_at,0.0002888533
219851_at,-0.0000115165
219852_s_at,-0.0000546784
219853_at,0.0000427329
219854_at,0.0000123877
219855_at,-0.0000212034
219856_at,0.0000360652
219857_at,0.0000691098
219858_s_at,-0.0001128696
219859_at,-0.0000093950
219860_at,0.0001610516
219861_at,0.0000623792
219862_s_at,-0.0000528128
219863_at,0.0000626869
219864_s_at,-0.0000310929
219865_at,-0.0001215442
219866_at,-0.0000413428
219867_at,0.0001203166
219868_s_at,0.0001073634
219869_s_at,-0.0000023426
219870_at,0.0000477961
219871_at,0.0002804161
219872_at,-0.0000476435
219873_at,0.0421892367
219874_at,-0.0000116657
219875_s_at,0.0002151036
219876_s_at,-0.0000168110
219877_at,0.0000150954
219878_s_at,-0.0001031653
219879_s_at,0.0000023240
219880_at,0.0000293707
219881_s_at,0.0000164379
219882_at,0.0000563326
219883_at,0.0000032265
219884_at,-0.0000067147
219885_at,-0.0000181977
219886_at,0.0000356164
219887_at,-0.0000020882
219888_at,-0.0001544368
219889_at,-0.0000278537
219890_at,0.0000613072
219891_at,0.0000687261
219892_at,0.0001226510
219893_at,0.0000095369
219894_at,-0.0000440481
219895_at,-0.0000920601
219896_at,0.0000411677
219897_at,0.0000324575
219898_at,0.0001670797
219899_x_at,-0.0001036422
219900_s_at,0.0000153414
219901_at,0.0001014768
219902_at,0.0000136609
219903_s_at,0.0001133554
219904_at,-0.0002442705
219905_at,-0.0001717074
219906_at,-0.0001819379
219907_at,-0.0000820752
219908_at,-0.0001115538
219909_at,-0.0000381181
219910_at,-0.0000124449
219911_s_at,-0.0000211891
219912_s_at,-0.0000385738
219913_s_at,-0.0000088762
219914_at,0.0001385828
219915_s_at,0.0303712506
219916_s_at,0.0002573879
219917_at,0.0001364129
219918_s_at,0.0000203342
219919_s_at,0.0002366813
219920_s_at,0.0000262170
219921_s_at,-0.0000380301
219922_s_at,-0.0000028326
219923_at,0.0003673862
219924_s_at,-0.0002485230
219925_at,-0.0001047242
219926_at,0.0000109455
219927_at,0.0001188009
219928_s_at,0.0000079388
219929_s_at,0.0000749389
219930_at,0.0000936204
219931_s_at,-0.0000489919
219932_at,0.0000357013
219933_at,0.0000977222
219934_s_at,-0.0000694532
219935_at,-0.0001039663
219936_s_at,-0.0000023666
219937_at,0.0001433275
219938_s_at,0.0001521609
219939_s_at,-0.0000478095
219940_s_at,0.0000165241
219941_at,-0.0002303197
219942_at,-0.0001328905
219943_s_at,0.0000448668
219944_at,0.0000922746
219945_at,-0.0000092418
219946_x_at,-0.0000918809
219947_at,0.0000502691
219948_x_at,-0.0001169311
219949_at,0.0000302576
219950_s_at,-0.0000084375
219951_s_at,-0.0001255851
219952_s_at,0.0001299243
219953_s_at,0.0000421562
219954_s_at,-0.0000251644
219955_at,-0.0000729764
219956_at,0.0002839136
219957_at,0.0001723485
219958_at,-0.0000302261
219959_at,0.0000144169
219960_s_at,0.0000892278
219961_s_at,-0.0001637946
219962_at,0.0000977263
219963_at,0.0000572425
219964_at,0.0316293351
219965_s_at,-0.0000656108
