feature,value
220428_at,0.7983129025
220429_at,0.7982733846
220430_at,0.7982304692
220431_at,0.7981488109
220432_s_at,0.7979898453
220433_at,0.7981886864
220434_at,0.7982065678
220435_at,0.7981554866
220436_at,0.7981910706
220437_at,0.7982763648
220438_at,0.7982352972
220439_at,0.7982594967
220440_at,0.7983946800
220441_at,0.7981647253
220442_at,0.7981190681
220443_s_at,0.7982091904
220444_at,0.7982417345
220445_s_at,0.7982836962
220446_s_at,0.7982586622
220447_at,0.7981950641
220448_at,0.7982130051
220449_at,0.7982952595
220450_at,0.7981933355
220451_s_at,0.7981866598
220452_x_at,0.7981670499
220453_at,0.7982594967
220454_s_at,0.7982274890
220455_at,0.7982547283
220456_at,0.7982746363
220457_at,0.7982872128
220458_at,0.7982919812
220459_at,0.7980856895
220460_at,0.7983176708
220461_at,0.7982773781
220462_at,0.7981943488
220463_at,0.7982831001
220464_at,0.7982652187
220465_at,0.7982382774
220466_at,0.7982805371
220467_at,0.7983223200
220468_at,0.7982159257
220469_at,0.7983071208
220470_at,0.7983964682
220471_s_at,0.7983229756
220472_at,0.7983084917
220473_s_at,0.7982445359
220474_at,0.7981539369
220475_at,0.7983719707
220476_s_at,0.7982063293
220477_s_at,0.7982009649
220478_at,0.7983383536
220479_at,0.7982336879
220480_at,0.7982277870
220481_at,0.7982248068
220482_s_at,0.7982089520
220483_s_at,0.7982064486
220484_at,0.7982316017
220485_s_at,0.7981169224
220486_x_at,0.7982814312
220487_at,0.7981991172
220488_s_at,0.7984310985
220489_s_at,0.7982646227
220490_at,0.7982044220
220491_at,0.7989378572
220492_s_at,0.7982293367
220493_at,0.7982325554
220494_s_at,0.7981886864
220495_s_at,0.7981638312
220496_at,0.7984202504
220497_at,0.7981368899
220498_at,0.7982321382
220499_at,0.7982352376
220500_s_at,0.7981836200
220501_at,0.7983637452
220502_s_at,0.7981712222
220503_at,0.7983664870
220504_at,0.7982634902
220505_at,0.7982533574
220506_at,0.7981326580
220507_s_at,0.7982437015
220508_at,0.7982050180
220509_at,0.7981891036
220510_at,0.7981537580
220511_s_at,0.7982238531
220512_at,0.7982205749
220513_at,0.7981353998
220514_at,0.7982808352
220515_at,0.7981838584
220516_at,0.7982323766
220517_at,0.7981685400
220518_at,0.7982648015
220519_s_at,0.7982332110
220520_s_at,0.7981526852
220521_s_at,0.7981936932
220522_at,0.7982766032
220523_at,0.7982339263
220524_at,0.7982072830
220525_s_at,0.7982625961
220526_s_at,0.7982050180
220527_at,0.7982121706
220528_at,0.7982329726
220529_at,0.7982273698
220530_at,0.7982212305
220531_at,0.7982098460
220532_s_at,0.7982146740
220533_at,0.7982186675
220534_at,0.7982097268
220535_at,0.7982357144
220536_at,0.7982088923
220537_at,0.7982654572
220538_at,0.7982797027
220539_at,0.7982474566
220540_at,0.7983101606
220541_at,0.7982094288
220542_s_at,0.7981525064
220543_at,0.7982831597
220544_at,0.7981860042
220545_s_at,0.7982304096
220546_at,0.7983976603
220547_s_at,0.7981052995
220548_at,0.7981573343
220549_at,0.7981895804
220550_at,0.7982141376
220551_at,0.7983293533
220552_at,0.7982222438
220553_s_at,0.7981410623
220554_at,0.7982217073
220555_s_at,0.7983591557
220556_at,0.7984510660
220557_s_at,0.7982580066
220558_x_at,0.7982115746
220559_at,0.7981927991
220560_at,0.7981580496
220561_at,0.7982283235
220562_at,0.7982344627
220563_s_at,0.7981951833
220564_at,0.7981942296
220565_at,0.7982932925
220566_at,0.7983800173
220567_at,0.7981998920
220568_at,0.7982397079
220569_at,0.7982065082
220570_at,0.7982728481
220571_at,0.7982085347
220572_at,0.7981266975
220573_at,0.7982805967
220574_at,0.7981485724
220575_at,0.7981846333
220576_at,0.7982576489
220577_at,0.7982217073
220578_at,0.7982819080
220579_at,0.7983163595
220580_at,0.7983508706
220581_at,0.7981945276
220582_at,0.7984006405
220583_at,0.7982845306
220584_at,0.7983023524
220585_at,0.7983777523
220586_at,0.7981955409
220587_s_at,0.7981896996
220588_at,0.7982373238
220589_s_at,0.7982335687
220590_at,0.7982205153
220591_s_at,0.7981860638
220592_at,0.7982813120
220593_s_at,0.7982002497
220594_at,0.7982408404
220595_at,0.7983506322
220596_at,0.7981495857
220597_s_at,0.7982490659
220598_at,0.7983030677
220599_s_at,0.7981948853
220600_at,0.7981337905
220601_at,0.7981221676
220602_s_at,0.7982387543
220603_s_at,0.7982443571
220604_x_at,0.7981575131
220605_s_at,0.7983061671
220606_s_at,0.7981908321
220607_x_at,0.7981730103
220608_s_at,0.7982330322
220609_at,0.7981868386
220610_s_at,0.7983390689
220611_at,0.7981896400
220612_at,0.7983101010
220613_s_at,0.7981733680
220614_s_at,0.7982145548
220615_s_at,0.7982165217
220616_at,0.7982069254
220617_s_at,0.7982289195
220618_s_at,0.7984359860
220619_at,0.7983112931
220620_at,0.7982452512
220621_at,0.7982067466
220622_at,0.7983143330
220623_s_at,0.7981894016
220624_s_at,0.7981925011
220625_s_at,0.7982409596
220626_at,0.7981892824
220627_at,0.7982459664
220628_s_at,0.7982218266
220629_at,0.7981805205
220630_s_at,0.7985591292
220631_at,0.7981539369
220632_s_at,0.7982467413
220633_s_at,0.7981574535
220634_at,0.7983117104
220635_at,0.7982606888
220636_at,0.7982323766
220637_at,0.7981788516
220638_s_at,0.7982435822
220639_at,0.7982903719
220640_at,0.7982496023
220641_at,0.7982360125
220642_x_at,0.7982330322
220643_s_at,0.7982343435
220644_at,0.7982057929
220645_at,0.7982223034
220646_s_at,0.7982583642
220647_s_at,0.7979258299
220648_at,0.7981914282
220649_at,0.7983894348
220650_s_at,0.7982606292
220651_s_at,0.7981907725
220652_at,0.7982490063
220653_at,0.7981434464
220654_at,0.7982463837
220655_at,0.7981637716
220656_at,0.7981904745
220657_at,0.7981901765
220658_s_at,0.7982231975
220659_s_at,0.7982470989
220660_at,0.7984195948
220661_s_at,0.7982560992
220662_s_at,0.7983272672
220663_at,0.7982376814
220664_at,0.7982087135
220665_at,0.7982037067
220666_at,0.7981922030
220667_at,0.7982108593
220668_s_at,0.7981286645
220669_at,0.7982454896
220670_at,0.7981616855
220671_at,0.7983022928
220672_at,0.7982144356
220673_s_at,0.7982131243
220674_at,0.7982590199
220675_s_at,0.7981820703
220676_at,0.7983012795
220677_s_at,0.7983039618
220678_at,0.7982050776
220679_s_at,0.7982185483
220680_at,0.7982296348
220681_at,0.7982496023
220682_s_at,0.7982801199
220683_at,0.7982741594
220684_at,0.7983910441
220685_at,0.7983005047
220686_s_at,0.7982587814
220687_at,0.7982755303
220688_s_at,0.7982186675
220689_at,0.7981522679
220690_s_at,0.7981956005
220691_at,0.7982652783
220692_at,0.7982039452
220693_at,0.7982400060
220694_at,0.7982078195
220695_at,0.7981931567
220696_at,0.7982322574
220697_at,0.7982773781
220698_at,0.7981281877
220699_s_at,0.7981739044
220700_at,0.7981683612
220701_at,0.7982245088
220702_at,0.7982063890
220703_at,0.7982339859
220704_at,0.7982714772
220705_s_at,0.7982568145
220706_at,0.7982214093
220707_s_at,0.7982447743
220708_at,0.7981839180
220709_at,0.7982296944
220710_at,0.7982602715
220711_at,0.7982918024
220712_at,0.7984415293
220713_at,0.7983561158
220714_at,0.7982358932
220715_at,0.7981303930
220716_at,0.7981993556
220717_at,0.7983669043
220718_at,0.7981833816
220719_at,0.7982732654
220720_x_at,0.7981898189
220721_at,0.7981486320
220722_s_at,0.7982944250
220723_s_at,0.7982573509
220724_at,0.7982221246
220725_x_at,0.7982432246
220726_at,0.7982081771
220727_at,0.7981816530
220728_at,0.7980579138
220729_at,0.7982324362
220730_at,0.7981930375
220731_s_at,0.7981388569
220732_at,0.7981839776
220733_at,0.7982669473
220734_s_at,0.7982365489
220735_s_at,0.7982460260
220736_at,0.7982515693
220737_at,0.7982254028
220738_s_at,0.7981954813
220739_s_at,0.7982523441
220740_s_at,0.7982869744
220741_s_at,0.7981761098
220742_s_at,0.7982533574
220743_at,0.7982175946
220744_s_at,0.7982576489
220745_at,0.7981507778
220746_s_at,0.7981804609
220747_at,0.7982396483
220748_s_at,0.7982211709
220749_at,0.7982172370
220750_s_at,0.7982000709
220751_s_at,0.7981918454
220752_at,0.7981715202
220753_s_at,0.7981840372
220754_at,0.7983422875
220755_s_at,0.7978909612
220756_s_at,0.7988027334
220757_s_at,0.7981614470
220758_s_at,0.7981902361
220759_at,0.7982447147
220760_x_at,0.7983721495
220761_s_at,0.7983416915
220762_s_at,0.7981852889
220763_at,0.7982230783
220764_at,0.7982507944
220765_s_at,0.7983557582
220766_at,0.7982615232
220767_at,0.7982738018
220768_s_at,0.7982068062
220769_s_at,0.7982286811
220770_s_at,0.7980350256
220771_at,0.7982033491
220772_at,0.7982487082
220773_s_at,0.7981664538
220774_at,0.7979587317
220775_s_at,0.7981637120
220776_at,0.7982029319
220777_at,0.7981950641
220778_x_at,0.7983136773
220779_at,0.7982662320
220780_at,0.7982473969
220781_at,0.7983292937
220782_x_at,0.7982826233
220783_at,0.7982426882
220784_s_at,0.7982106805
220785_at,0.7982139587
220786_s_at,0.7982259989
220787_at,0.7981581092
220788_s_at,0.7982428670
220789_s_at,0.7982240915
220790_s_at,0.7981630564
220791_x_at,0.7981606722
220792_at,0.7982163429
220793_at,0.7981809974
220794_at,0.7981782556
220795_s_at,0.7982626557
220796_x_at,0.7981234193
220797_at,0.7981596589
220798_x_at,0.7982571125
220799_at,0.7982404232
220800_s_at,0.7981948853
220801_s_at,0.7982861996
220802_at,0.7982648611
220803_at,0.7982349992
220804_s_at,0.7982510328
220805_at,0.7982492447
220806_x_at,0.7981688380
220807_at,0.7981764674
220808_at,0.7981797457
220809_at,0.7981818914
220810_at,0.7982119918
220811_at,0.7981701493
220812_s_at,0.7982747555
220813_at,0.7981722951
220814_at,0.7981926203
220815_at,0.7981882691
220816_at,0.7983787656
220817_at,0.7982549071
220818_s_at,0.7982145548
220819_at,0.7981644869
220820_at,0.7981854081
220821_at,0.7982106805
220822_at,0.7982459068
220823_at,0.7981837392
220824_at,0.7982694507
220825_s_at,0.7982541323
220826_at,0.7982193232
220827_at,0.7981839776
220828_s_at,0.7982624173
220829_s_at,0.7982421517
220830_at,0.7982156277
220831_at,0.7982152104
220832_at,0.7982285023
220833_at,0.7981693149
220834_at,0.7982256413
220835_s_at,0.7982329726
220836_at,0.7981697321
220837_at,0.7980681062
220838_at,0.7982414961
220839_at,0.7982349396
220840_s_at,0.7981644869
220841_s_at,0.7982577085
220842_at,0.7982704043
220843_s_at,0.7982271910
220844_at,0.7982020974
220845_at,0.7981793880
220846_s_at,0.7981615663
220847_x_at,0.7982188463
220848_x_at,0.7983055711
220849_at,0.7982885242
220850_at,0.7983232141
220851_at,0.7982579470
220852_at,0.7982273698
220853_at,0.7982537150
220854_at,0.7982050180
220855_at,0.7982194424
220856_x_at,0.7982224226
220857_at,0.7982771397
220858_at,0.7982000709
220859_at,0.7981828451
220860_at,0.7981837988
220861_at,0.7982618809
220862_s_at,0.7981846333
220863_at,0.7982340455
220864_s_at,0.7981804013
220865_s_at,0.7982169390
220866_at,0.7982552648
220867_s_at,0.7982611060
220868_s_at,0.7981449962
220869_at,0.7983434796
220870_at,0.7982773781
220871_at,0.7982364893
220872_at,0.7981520891
220873_at,0.7982159853
220874_at,0.7982158065
220875_at,0.7982134223
220876_at,0.7982515693
220877_at,0.7982187867
220878_at,0.7982289195
220879_at,0.7982085943
220880_at,0.7981581092
220881_at,0.7982314229
220882_at,0.7981978655
220883_at,0.7981866002
220884_at,0.7982048988
220885_s_at,0.7982509732
220886_at,0.7982237935
220887_at,0.7983280420
220888_s_at,0.7982345819
220889_s_at,0.7982028723
220890_s_at,0.7982539535
220891_at,0.7982142568
220892_s_at,0.7983540893
220893_at,0.7982082963
220894_x_at,0.7983275056
220895_at,0.7981438041
220896_at,0.7981847525
220897_at,0.7981597185
220898_at,0.7981554866
220899_at,0.7982015610
220900_at,0.7985853553
220901_at,0.7982423902
220902_at,0.7982050180
220903_at,0.7988114357
220904_at,0.7981819510
220905_at,0.7982302904
220906_at,0.7982794642
220907_at,0.7982689738
220908_at,0.7981488705
220909_at,0.7981784344
220910_at,0.7982794642
220911_s_at,0.7982380986
220912_at,0.7981893420
220913_at,0.7983876467
220914_at,0.7982376218
220915_s_at,0.7981968522
220916_at,0.7983338833
220917_s_at,0.7982480526
220918_at,0.7981290817
220919_s_at,0.7981379032
220920_at,0.7982630730
220921_at,0.7982063293
220922_s_at,0.7982946634
220923_s_at,0.7982220054
220924_s_at,0.7983918190
220925_at,0.7982378006
220926_s_at,0.7981038094
220927_s_at,0.7982116938
220928_s_at,0.7982202172
220929_at,0.7981830239
220930_s_at,0.7982045412
220931_at,0.7981364131
220932_at,0.7985869050
220933_s_at,0.7982788086
220934_s_at,0.7981886864
220935_s_at,0.7981083989
220936_s_at,0.7981927395
220937_s_at,0.7982200980
220938_s_at,0.7982212305
220939_s_at,0.7982060313
220940_at,0.7982131839
220941_s_at,0.7982127070
220942_x_at,0.7981806397
220943_s_at,0.7981693745
220944_at,0.7982243896
220945_x_at,0.7981449366
220946_s_at,0.7982463837
220947_s_at,0.7982767820
220948_s_at,0.7980341911
220949_s_at,0.7982026339
220950_s_at,0.7982208133
220951_s_at,0.7982785702
220952_s_at,0.7983888388
220953_s_at,0.7982864976
220954_s_at,0.7982044816
220955_x_at,0.7981601357
220956_s_at,0.7981775999
220957_at,0.7982053757
220958_at,0.7983435988
220959_s_at,0.7982234955
220960_x_at,0.7982057929
220961_s_at,0.7984406352
220962_s_at,0.7981888056
220963_s_at,0.7981228828
220964_s_at,0.7982699871
220965_s_at,0.7982752323
220966_x_at,0.7982461452
220967_s_at,0.7982354760
220968_s_at,0.7982540727
220969_s_at,0.7981304526
220970_s_at,0.7982970476
220971_at,0.7984118462
220972_s_at,0.7981351018
220973_s_at,0.7982276678
220974_x_at,0.7982482314
220975_s_at,0.7983436584
220976_s_at,0.7982050180
220977_x_at,0.7982423902
220978_at,0.7981808782
220979_s_at,0.7981779575
220980_s_at,0.7982345819
220981_x_at,0.7982231975
220982_s_at,0.7982470989
220983_s_at,0.7981964350
220984_s_at,0.7982587218
220985_s_at,0.7982378602
220986_s_at,0.7981951237
220987_s_at,0.7983770967
220988_s_at,0.7982197404
220989_s_at,0.7982127070
220990_s_at,0.7982138991
220991_s_at,0.7982464433
220992_s_at,0.7982648015
220993_s_at,0.7982720733
220994_s_at,0.7982090712
220995_at,0.7981411815
220996_s_at,0.7982311845
220997_s_at,0.7982910872
220998_s_at,0.7982437015
220999_s_at,0.7981749177
221000_s_at,0.7981483936
221001_at,0.7982853055
221002_s_at,0.7982690930
221003_s_at,0.7983023524
221004_s_at,0.7983869910
221005_s_at,0.7982410192
221006_s_at,0.7980576158
221007_s_at,0.7981380224
221008_s_at,0.7981762290
221009_s_at,0.7983094454
221010_s_at,0.7982099056
221011_s_at,0.7982357740
221012_s_at,0.7981078625
221013_s_at,0.7981930375
221014_s_at,0.7981839180
221015_s_at,0.7981423736
221016_s_at,0.7981932759
221017_s_at,0.7981942892
221018_s_at,0.7981176376
221019_s_at,0.7981902361
221020_s_at,0.7982249260
221021_s_at,0.7982204556
221022_s_at,0.7982850671
221023_s_at,0.7982049584
221024_s_at,0.7981774807
221025_x_at,0.7982621193
221026_s_at,0.7980971932
221027_s_at,0.7982087731
221028_s_at,0.7984460592
221029_s_at,0.7982797623
221030_s_at,0.7981421947
221031_s_at,0.7981936336
221032_s_at,0.7982420921
221033_s_at,0.7984909415
221034_s_at,0.7981846333
221035_s_at,0.7983572483
221036_s_at,0.7984719276
221037_s_at,0.7981960177
221038_at,0.7981579304
221039_s_at,0.7981985211
221040_at,0.7981635928
221041_s_at,0.7982317209
221042_s_at,0.7982088923
221043_at,0.7983248234
221044_s_at,0.7982000113
221045_s_at,0.7984912395
221046_s_at,0.7982417345
221047_s_at,0.7982462645
221048_x_at,0.7980965972
221049_s_at,0.7982161641
221050_s_at,0.7982496619
221051_s_at,0.7982856035
221052_at,0.7981953025
221053_s_at,0.7982241511
221054_s_at,0.7982367277
221056_x_at,0.7981485128
221057_at,0.7982353568
221058_s_at,0.7981551290
221059_s_at,0.7983215451
221060_s_at,0.7981809974
221061_at,0.7981847525
221062_at,0.7982428670
221063_x_at,0.7981240749
221064_s_at,0.7982304692
221065_s_at,0.7982768416
221066_at,0.7981603146
221067_s_at,0.7981780767
221068_at,0.7983018160
221069_s_at,0.7981570959
221070_s_at,0.7982012630
221071_at,0.7982931137
221072_at,0.7982039452
221073_s_at,0.7983788848
221074_at,0.7982478142
221075_s_at,0.7982264161
221076_at,0.7982109189
221077_at,0.7981725335
221078_s_at,0.7981958389
221079_s_at,0.7984137535
221080_s_at,0.7982125282
221081_s_at,0.7982438207
221082_s_at,0.7980747819
221083_at,0.7982681394
221084_at,0.7982470393
221085_at,0.7981454134
221086_s_at,0.7981957197
221087_s_at,0.7984588742
221088_s_at,0.7980978489
221089_at,0.7981461287
221090_s_at,0.7983225584
221091_at,0.7981676459
221092_at,0.7981605530
221093_at,0.7983033061
221094_s_at,0.7983829975
221095_s_at,0.7981952429
221096_s_at,0.7982353568
221097_s_at,0.7982671261
221098_x_at,0.7982146740
221099_at,0.7981486320
221100_at,0.7983584404
221101_at,0.7982918620
221102_s_at,0.7982472181
221103_s_at,0.7981942296
221104_s_at,0.7981679440
221105_at,0.7981753945
221106_at,0.7982817292
221107_at,0.7981871367
221108_at,0.7983831763
221109_at,0.7982821465
221110_x_at,0.7982472777
221111_at,0.7982214093
221112_at,0.7982245088
221113_s_at,0.7981489897
221114_at,0.7982004881
221115_s_at,0.7981726527
221116_at,0.7981405258
221117_at,0.7982125282
221118_at,0.7982428670
221119_at,0.7982650995
221120_at,0.7981074452
221121_at,0.7982090712
221122_at,0.7982324958
221123_x_at,0.7981115580
221124_s_at,0.7983826995
221125_s_at,0.7982106805
221126_at,0.7982457280
221127_s_at,0.7983154058
221128_at,0.7981784344
221129_at,0.7982060909
221130_s_at,0.7982885242
221131_at,0.7982763648
221132_at,0.7981843352
221133_s_at,0.7983119488
221134_at,0.7981791496
221135_s_at,0.7981836200
221136_at,0.7983263731
221137_at,0.7984272838
221138_s_at,0.7982087731
221139_s_at,0.7982053757
221140_s_at,0.7982519865
221141_x_at,0.7983175516
221142_s_at,0.7982515693
221143_at,0.7982527614
221144_at,0.7981980443
221145_at,0.7981423140
221146_at,0.7982392311
221147_x_at,0.7981645465
221148_at,0.7980737090
221149_at,0.7981969118
221150_at,0.7981926203
221151_at,0.7982512712
221152_at,0.7981773615
221153_s_at,0.7982683182
221154_at,0.7983397841
221155_x_at,0.7982038856
221156_x_at,0.7981791496
221157_s_at,0.7982707024
221158_at,0.7982048988
221159_at,0.7981500626
221160_s_at,0.7982442975
221161_at,0.7981864810
221162_at,0.7982181311
221163_s_at,0.7982170582
221164_x_at,0.7982594371
221165_s_at,0.7982904911
221166_at,0.7983580828
221167_s_at,0.7981960773
221168_at,0.7985461950
221169_s_at,0.7982277870
221170_at,0.7983406782
221171_at,0.7982428670
221172_at,0.7982327938
221173_at,0.7982847095
221174_at,0.7982649803
221175_at,0.7982259393
221176_x_at,0.7982637286
221177_at,0.7982705235
221178_at,0.7982491851
221179_at,0.7983092070
221180_at,0.7982425094
221181_at,0.7981940508
221182_at,0.7983744740
221183_at,0.7981722355
221184_at,0.7981929779
221185_s_at,0.7983148694
221186_at,0.7982934713
221187_s_at,0.7982190251
221188_s_at,0.7981945276
221189_s_at,0.7981365323
221190_s_at,0.7982069254
221191_at,0.7982772589
221192_x_at,0.7982318401
221193_s_at,0.7982037663
221194_s_at,0.7982985973
221195_at,0.7983894944
221196_x_at,0.7981508374
221197_s_at,0.7984926701
221198_at,0.7981799841
221199_at,0.7982228398
221200_at,0.7982431650
221201_s_at,0.7982590199
221202_at,0.7981680036
221203_s_at,0.7982004881
221204_s_at,0.7981230617
221205_at,0.7981990576
221206_at,0.7982351780
221207_s_at,0.7982161045
221208_s_at,0.7981668711
221209_s_at,0.7982810736
221210_s_at,0.7982161045
221211_s_at,0.7981371880
221212_x_at,0.7981305122
221213_s_at,0.7984318733
221214_s_at,0.7982405424
221215_s_at,0.7982385159
221216_s_at,0.7982348204
221217_s_at,0.7982490659
221218_s_at,0.7982996106
221219_s_at,0.7982577682
221220_s_at,0.7982136011
221221_s_at,0.7982367277
221222_s_at,0.7980610728
221223_x_at,0.7982183099
221224_s_at,0.7982624769
221225_at,0.7981792092
221226_s_at,0.7982481718
221227_x_at,0.7984531522
221228_s_at,0.7981095314
221229_s_at,0.7981423736
221230_s_at,0.7980940938
221231_s_at,0.7982211113
221232_s_at,0.7982187867
221233_s_at,0.7981922030
221234_s_at,0.7982350588
221235_s_at,0.7982365489
221236_s_at,0.7981373072
221237_s_at,0.7982280254
221238_at,0.7983588576
221239_s_at,0.7982902527
221240_s_at,0.7983025908
221241_s_at,0.7983288765
221242_at,0.7982687354
221243_s_at,0.7983635664
221244_s_at,0.7982338071
221245_s_at,0.7981954813
221246_x_at,0.7982625365
221247_s_at,0.7982906699
221248_s_at,0.7982244492
221249_s_at,0.7981981635
221250_s_at,0.7982425690
221251_x_at,0.7983033657
221252_s_at,0.7982414365
221253_s_at,0.7981755733
221254_s_at,0.7982310057
221255_s_at,0.7981716394
221256_s_at,0.7982032299
221257_x_at,0.7982036471
221258_s_at,0.7981101871
221259_s_at,0.7982605696
221260_s_at,0.7981718779
221261_x_at,0.7979088426
221262_s_at,0.7983238697
221263_s_at,0.7981824875
221264_s_at,0.7982453704
221265_s_at,0.7982249260
221266_s_at,0.7982211709
221267_s_at,0.7982179523
221268_s_at,0.7982491851
221269_s_at,0.7982032299
221270_s_at,0.7982665896
221271_at,0.7981854081
221272_s_at,0.7982777357
221273_s_at,0.7982400060
221274_s_at,0.7982064486
221275_s_at,0.7982156873
221276_s_at,0.7981779575
221277_s_at,0.7980992794
221278_at,0.7981848121
221279_at,0.7980886102
221280_s_at,0.7981640697
221281_at,0.7982623577
221282_x_at,0.7982221842
221283_at,0.7982227802
221284_s_at,0.7982336879
221285_at,0.7982008457
221286_s_at,0.7982631922
221287_at,0.7982348800
221288_at,0.7981780171
221289_at,0.7981856465
221290_s_at,0.7982218266
221291_at,0.7981808186
221292_at,0.7981872559
221293_s_at,0.7984533906
221294_at,0.7982455492
221295_at,0.7982389927
221296_at,0.7982561588
221297_at,0.7982937694
221298_s_at,0.7981453538
221299_at,0.7982738614
221300_at,0.7983970642
221301_at,0.7982118130
221302_at,0.7982352972
221303_at,0.7981912494
221304_at,0.7981870174
221305_s_at,0.7982335091
221306_at,0.7982342243
221307_at,0.7981864214
221308_at,0.7982616425
221309_at,0.7981976867
221310_at,0.7982046604
221311_x_at,0.7983215451
221312_at,0.7982727885
221313_at,0.7982302904
221314_at,0.7982736826
221315_s_at,0.7981772423
221316_at,0.7983520031
221317_x_at,0.7981947064
221318_at,0.7982054353
221319_at,0.7982931733
221320_at,0.7981864810
221321_s_at,0.7982835770
221322_at,0.7981542349
221323_at,0.7982094884
221324_at,0.7982212305
221325_at,0.7983375788
221326_s_at,0.7982710600
221327_s_at,0.7981985807
221328_at,0.7983494997
221329_at,0.7982428670
221330_at,0.7982047796
221331_x_at,0.7981985211
221332_at,0.7982164025
221333_at,0.7982868552
221334_s_at,0.7982599735
221335_x_at,0.7982891798
221336_at,0.7981742024
221337_s_at,0.7982406020
221338_at,0.7982020378
221339_at,0.7982725501
221340_at,0.7982605696
221341_s_at,0.7981668711
221342_at,0.7982227206
221343_at,0.7982583046
221344_at,0.7982319593
221345_at,0.7981889248
221346_at,0.7982875705
221347_at,0.7982176542
221348_at,0.7982441783
221349_at,0.7983750701
221350_at,0.7982420921
221351_at,0.7981785536
221352_at,0.7982249856
221353_at,0.7982419133
221354_s_at,0.7982648015
221355_at,0.7982257009
221356_x_at,0.7982639074
221357_at,0.7981050611
221358_at,0.7982446551
221359_at,0.7983019948
221360_s_at,0.7982383370
221361_at,0.7982291579
221362_at,0.7982374430
221363_x_at,0.7983464599
221364_at,0.7981815934
221365_at,0.7983665466
221366_at,0.7983259559
221367_at,0.7982125282
221368_at,0.7982778549
221369_at,0.7990520000
221370_at,0.7981619239
221371_at,0.7981743813
221372_s_at,0.7982283235
221373_x_at,0.7982566953
221374_at,0.7982732654
221375_at,0.7982846498
221376_at,0.7981876731
221377_s_at,0.7982394099
221378_at,0.7982029915
221379_at,0.7982104421
221380_at,0.7982541323
221381_s_at,0.7982044816
221382_at,0.7981973290
221383_at,0.7983403802
221384_at,0.7982225418
221385_s_at,0.7982740402
221386_at,0.7982246280
221387_at,0.7982689142
221388_at,0.7981841564
221389_at,0.7981625795
221390_s_at,0.7982013226
221391_at,0.7981786132
221392_at,0.7981771231
221393_at,0.7982631922
221394_at,0.7981965542
221395_at,0.7982424498
221396_at,0.7982117534
221397_at,0.7981075048
221398_at,0.7982020378
221399_at,0.7982183099
221400_at,0.7981945276
221401_at,0.7982033491
221402_at,0.7981965542
221403_s_at,0.7981919646
221404_at,0.7982613444
221405_at,0.7981860638
221406_s_at,0.7982057333
221407_at,0.7983080149
221408_x_at,0.7981494665
221409_at,0.7983307838
221410_x_at,0.7983244658
221411_at,0.7981918454
221412_at,0.7981781363
221413_at,0.7982164621
221414_s_at,0.7984868288
221415_s_at,0.7981398702
221416_at,0.7982520461
221417_x_at,0.7983287573
221418_s_at,0.7982731462
221419_s_at,0.7981017828
221420_at,0.7983077168
221421_s_at,0.7982366681
221422_s_at,0.7981764078
221423_s_at,0.7983809710
221424_s_at,0.7982041836
221425_s_at,0.7984957695
221426_s_at,0.7982849479
221427_s_at,0.7982501388
221428_s_at,0.7982100844
221429_x_at,0.7982000113
221430_s_at,0.7981989384
221431_s_at,0.7982426882
221432_s_at,0.7981978059
221433_at,0.7983170748
221434_s_at,0.7981955409
221435_x_at,0.7982028127
221436_s_at,0.7982068062
221437_s_at,0.7983337641
221438_s_at,0.7983285785
221439_at,0.7981495261
221440_s_at,0.7981966734
221441_at,0.7981520891
221442_at,0.7982423306
221443_x_at,0.7981532812
221444_at,0.7982240915
221445_at,0.7982268333
221446_at,0.7982288003
221447_s_at,0.7981933951
221448_s_at,0.7982165217
221449_s_at,0.7981950045
221450_x_at,0.7982497811
221451_s_at,0.7982047796
221452_s_at,0.7981696129
221453_at,0.7982653975
221454_at,0.7982696891
221455_s_at,0.7981444597
221456_at,0.7983123660
221457_s_at,0.7983244658
221458_at,0.7982166409
221459_at,0.7982748747
221460_at,0.7982355952
221461_at,0.7981964946
221462_x_at,0.7985185385
221463_at,0.7982217669
221464_at,0.7982271314
221465_at,0.7981972098
221466_at,0.7982335687
221467_at,0.7981646061
221468_at,0.7983607650
221469_at,0.7983059883
221470_s_at,0.7981994152
221471_at,0.7981564999
221472_at,0.7982383370
221473_x_at,0.7981775403
221474_at,0.7981898785
221475_s_at,0.7981938720
221476_s_at,0.7982440591
221477_s_at,0.7982447743
221478_at,0.7981981039
221479_s_at,0.7982069254
221480_at,0.7982757092
221481_x_at,0.7982131839
221482_s_at,0.7982115746
221483_s_at,0.7981863618
221484_at,0.7982502580
221485_at,0.7982164621
221486_at,0.7981951237
221487_s_at,0.7981735468
221488_s_at,0.7981550694
221489_s_at,0.7984927297
221490_at,0.7982933521
221491_x_at,0.7982139587
221492_s_at,0.7981952429
221493_at,0.7981002331
221494_x_at,0.7981846333
221495_s_at,0.7981350422
221496_s_at,0.7983145118
221497_x_at,0.7982621789
221498_at,0.7979767323
221499_s_at,0.7982468009
221500_s_at,0.7981740236
221501_x_at,0.7982229590
221502_at,0.7983263731
221503_s_at,0.7981991768
221504_s_at,0.7982099652
221505_at,0.7980916500
221506_s_at,0.7982209325
221507_at,0.7982856631
221508_at,0.7982113361
221509_at,0.7981649637
221510_s_at,0.7982127666
